Cell,E score,M score,Subtype
RU1108a_RPMI_129582985820892,7.641457005643639,-2.579069588427045,SCLC-A
RU1145_170327488968611,1.095177276581688,0.05020407248649597,SCLC-A
RU1108a_RPMI_204359620573101,6.780530531175254,-1.5567331093118957,SCLC-A
RU1108a_Bambanker_Frozen_191096761040308,3.5409477719548184,-3.2284675421815354,SCLC-A
RU1229A_Frozen_161942523034974,-0.28489996001618395,1.3718243157778527,SCLC-A
RU426B_126681647606691,0.08083012168560055,2.009786863612394,SCLC-A
RU1215_240152489913588,-5.4234871330470265,0.8138237637449619,SCLC-N
RU1293A_121408885320612,-2.1178940903575714,-0.6819993010888974,SCLC-N
RU1229A_Frozen_200418688125676,1.1416395249190923,2.4333026806774587,SCLC-A
RU1231A_125583565417326,-2.0690560280113814,0.9581476350003901,SCLC-N
RU1080C_240550070073582,1.380407708428133,2.4386614425829514,SCLC-A
RU1229A_Frozen_232370411779939,-0.534883117468396,2.1349470610096635,SCLC-A
RU1231A_122350440987557,-0.6853819809489419,0.2528764847706834,SCLC-N
RU1108a_RPMI_134539674049822,7.588511526719033,-2.009483067634439,SCLC-A
RU1322A_LN_200896668953835,-2.4471549932256718,-1.7335423967822925,SCLC-P
RU1293A_135485210152222,-1.9444931151915525,-0.5445253218824995,SCLC-N
RU1108a_Bambanker_240001540811998,7.700362574825303,-2.047064290279865,SCLC-A
RU1066_232311401928421,1.751843132228126,-0.764758194263034,SCLC-A
RU1144_LN_235188997995765,-0.7488521576001707,3.267878754167714,SCLC-A
RU1144_T_121812477921590,-0.09207290402719773,3.2675130606391223,SCLC-A
RU1229A_Frozen_133967222623132,1.6992053394398086,2.1931051948249234,SCLC-A
RU1145_236846752656606,1.2608119584060957,0.3217437297583622,SCLC-A
RU1231A_135503612963045,-2.4314689627035033,0.5279822004666739,SCLC-N
RU1231A_165248421522851,-3.9495135448150642,1.3921224974472106,SCLC-N
RU1144_T_228042024275244,-2.975717876843241,0.3498677959322194,SCLC-A
RU1066_165232449087411,-0.5113071639831421,0.9431704342628263,SCLC-A
RU1080C_129567953636269,-0.8673847767373843,2.9945807804340414,SCLC-A
RU1145_195623342422963,1.7186363482293077,-0.5508648290409568,SCLC-A
RU1108a_Bambanker_Frozen_226265800752043,7.806825729434797,-2.625338347427597,SCLC-A
RU1108a_RPMI_126681628171573,7.701254645187744,-2.58792378284259,SCLC-A
RU1322A_LN_162080078056867,-2.5424456951033085,-1.411809956069673,SCLC-P
PleuralEffusion_165327878699931,-1.8148348819087725,0.9434289464437117,SCLC-A
RU1080C_133846976318750,0.10121182696174585,2.4814194858270415,SCLC-A
RU1152_196664886258421,1.0170760506531051,4.60931443669134,SCLC-A
RU1080C_164822414486836,1.2124946754062702,3.1148016179980997,SCLC-A
RU1108a_Bambanker_Frozen_165851883588316,5.3669774600543105,-1.862723971583551,SCLC-A
RU1322A_LN_236221700951468,-2.0332340501122523,-0.994586962480922,SCLC-P
RU1293A_235214365412582,-2.044520251337695,-0.955767514140692,SCLC-N
RU1229A_Frozen_121886419348323,-0.02348164415027841,1.3014759086336234,SCLC-A
RU1145_241106375338333,1.5274932041654337,-0.29928474083077194,SCLC-A
RU1066_235697669072693,0.14677999199568487,1.1757468109605804,SCLC-A
RU1108a_Bambanker_Frozen_165741390358364,7.517148754533482,-1.952247615101437,SCLC-A
RU426B_226960780712284,-3.7354838650825695,-0.9641560038932098,SCLC-N
RU1108a_Bambanker_165858413276460,7.9858116087921465,-2.209530704038025,SCLC-A
RU1231A_134405321279406,-2.176299486343886,0.9632625875362162,SCLC-N
RU1322A_LN_191099024357797,-1.6618476146477137,-0.8457628989800927,SCLC-P
RU1231A_126913529632556,-3.222612020714142,1.4140331910376442,SCLC-N
RU1231A_236107972954341,-3.789559829225,2.2570938669379257,SCLC-N
RU1152_192745043250076,0.8947482732302834,4.877396893738851,SCLC-A
RU1108a_Bambanker_199944393575782,7.815173026689785,-2.150279707140157,SCLC-A
RU1108a_Bambanker_126364056186220,7.905709281891395,-2.0163014693634613,SCLC-A
RU1145_195967119907251,1.2557278173983795,0.1711863511126785,SCLC-A
RU1080C_199884245757172,0.12356347560200065,2.341365871848059,SCLC-A
RU1144_LN_156515919911860,-2.7491722622713013,0.7697283631952081,SCLC-N
RU1215_129455103101173,-5.712817494154988,0.3024220168521096,SCLC-N
RU1293A_131149870315891,-2.6416176543196968,-1.0927940123586808,SCLC-N
RU1181B_129567999769387,-0.9633317459902023,0.29965397294040563,SCLC-N
RU1108a_RPMI_164698934340894,2.249443336829075,-2.942311313616479,SCLC-A
RU1108a_Bambanker_157071984179637,7.535562459010073,-2.047071291945435,SCLC-A
RU1215_205925090223836,-5.65843949504808,0.8996814718275341,SCLC-N
RU1080C_231133461232878,1.2263725317820762,2.1521056384674973,SCLC-A
RU1108a_Bambanker_201474310367660,6.446204224526555,-2.2495036493523846,SCLC-A
RU1080C_155914268469491,1.008783314549816,2.7423401292425855,SCLC-A
RU1322A_LN_162004647394659,-2.1600138177990016,-1.6154118368892438,SCLC-P
RU1195A_204410993924828,-2.7247544347018566,0.7025961038739678,SCLC-A
RU1181B_205861471046437,-2.0117121813910175,1.0591862951468705,SCLC-N
RU1293A_191551088483741,-3.0629567828042075,-1.4920109039627178,SCLC-N
RU1145_164769551472989,1.0073663191977313,0.16908910818969378,SCLC-A
RU1293A_236770336597878,-1.9190404242069703,-0.5278905601051483,SCLC-N
RU1145_205510787418851,2.446857541372831,-0.28104314178714584,SCLC-A
RU1108a_Bambanker_Frozen_236176872520563,6.069489944676085,-2.3715088679396894,SCLC-A
RU1293A_135690578442476,-2.895548555161356,-1.268574553217942,SCLC-N
RU1181C_235600138689253,-1.3320461649548472,0.2882811294505643,SCLC-N
RU1108a_RPMI_134041161349548,6.816521724451064,-2.0995022405963004,SCLC-A
RU1145_129978418248115,1.978405535668084,-0.8191660264355312,SCLC-A
RU1080C_191215631715254,0.7781474577701236,3.0268191966108335,SCLC-A
RU1108a_Bambanker_Frozen_122282776640757,7.043425465835771,-2.2021248067634565,SCLC-A
RU1293A_227296996416220,-2.3928191189005528,-1.121284636268363,SCLC-N
RU1231A_231849392991019,-3.4457986309014683,1.889586484630534,SCLC-N
RU1229A_Frozen_135071968122795,-0.032481511948569936,1.55311939545161,SCLC-A
RU1080C_165258072348443,-5.078314581569464,-2.3337858964495197,SCLC-A
RU1215_125798194989870,-5.6461030338976705,0.9583996727966118,SCLC-N
RU1181B_125583611812147,-1.6781155123095761,0.7113648113969729,SCLC-N
RU1293A_131163534026605,-2.64581152747171,-1.1782509190380472,SCLC-N
RU426B_231366240652531,1.0035767757964287,1.4179221734136207,SCLC-A
RU1144_LN_169723749947627,-1.3496173027048197,2.8336394117524497,SCLC-A
RU1108a_Bambanker_227510415121771,5.065437148357962,-3.374525432068167,SCLC-A
RU1108a_Bambanker_Frozen_191756798150580,7.227648712844692,-2.189244516647422,SCLC-A
RU1080C_134513519900524,-1.1014662599480918,1.5967195200732098,SCLC-A
RU1215_241030004696925,-5.664216243862061,0.3357997282120383,SCLC-N
RU1108a_Bambanker_Frozen_166400399621532,2.22483363871304,-3.064071159505029,SCLC-A
RU1080C_164827648452389,1.5647062534499052,2.744053211996153,SCLC-A
RU1322A_LN_170265211485405,-2.115172493396096,-1.509622764143601,SCLC-P
RU1229A_Frozen_135071981496675,-0.5513845779881689,1.3867281304811607,SCLC-A
RU1066_197135439190251,0.5706684283820261,1.2961977934720244,SCLC-A
RU1108a_Bambanker_Frozen_122310425209772,6.904533804900306,-2.5297140143971806,SCLC-A
PleuralEffusion_130185515916125,-1.9857478216594173,1.029515208222721,SCLC-A
RU1108a_RPMI_231340573605236,6.051301074202316,-2.3690694264447654,SCLC-A
RU1080C_161867092585326,0.16546776192841595,2.0679572407952516,SCLC-A
RU1293A_133855297095980,-2.014505349763912,-0.4958132164568153,SCLC-N
RU1322A_LN_129567953119067,-1.9520901874151302,-1.3778438715362453,SCLC-P
RU1152_226410755962718,0.7023164657361003,4.770233250851817,SCLC-A
RU1215_130142285262180,-5.886302531280521,0.5698184203406379,SCLC-N
PleuralEffusion_131089713543532,-2.5414246092968833,0.3705565221913508,SCLC-A
RU1293A_130127253166878,-2.0744777068448244,-0.4104849839273229,SCLC-N
RU1108a_RPMI_192729608275820,7.6873891898336915,-2.242733638495881,SCLC-A
RU1144_LN_121319751305958,-1.9614009534724612,2.754914918667005,SCLC-A
RU1108a_Bambanker_226829501413236,7.78034625323748,-2.104037198418969,SCLC-A
RU1124A_LN_197185798289196,-0.24768454602333823,1.915977396704287,SCLC-N
PleuralEffusion_200562838259638,-1.8428074175823792,0.9857582035551606,SCLC-A
RU1293A_241054835727659,-1.9229658030524848,-0.899598190174155,SCLC-N
RU1108a_Bambanker_Frozen_162090699573676,6.540687629008536,-2.072456272470351,SCLC-A
RU1145_170343479043883,-0.6183972027029075,1.5929054230043609,SCLC-A
RU1108a_Bambanker_Frozen_195622448589086,7.8535150462593135,-2.2736334165151066,SCLC-A
RU1231A_240000198424500,-1.6416776942503648,1.2170993622904034,SCLC-N
RU1124A_LN_135572229871541,-1.3380499294449544,0.03881500048407585,SCLC-A
RU1066_155971444730163,1.3162209099284465,0.32132494954232155,SCLC-A
RU1108a_RPMI_192745894267622,5.117142458745977,-1.6538969114697304,SCLC-A
RU1293A_130615000389932,-1.8486754543731305,-0.9359789162310725,SCLC-N
RU1080C_133924304054643,-1.8372267344856446,0.04840980316816407,SCLC-A
RU1215_236161808091949,-5.728470869738834,0.02780835091466949,SCLC-N
RU1145_192255444240237,-3.564030018262118,-0.744813456345543,SCLC-A
RU1293A_230601824069340,-3.1259837928510223,-2.094680171585661,SCLC-N
RU1144_LN_126836622186844,-1.4218822827371183,3.327298674123357,SCLC-A
RU1229A_Frozen_235617050015667,-1.5462378678928337,1.6493036819148672,SCLC-A
RU1293A_133906855509235,-2.080817404127817,-0.5010696159610517,SCLC-N
RU1229A_Frozen_165309509486387,-2.815844887798497,-0.1733556645859258,SCLC-N
RU1231A_135143787453787,-1.4985741182517178,1.3991877053461659,SCLC-N
RU1181C_204908302882654,-2.2270508942489826,0.8056288515866107,SCLC-N
RU1108a_RPMI_164753444879715,6.973073149585913,-2.4213798258812727,SCLC-A
RU1322A_LN_135066465746229,-2.372418501556022,-1.3593164717969168,SCLC-P
RU1322A_LN_130529113853227,-1.8801444799419715,-1.2310586391918248,SCLC-P
RU1215_239596305857893,-5.450701529603506,0.6148243823452659,SCLC-N
RU1144_LN_236288388781932,-5.25525519421568,-0.8776885932757672,SCLC-A
RU1124A_LN_157131085887798,-1.2761730765629478,0.7014122639376771,SCLC-A
RU1080C_191087066631459,1.630525264347215,2.6027975575757796,SCLC-A
RU1215_133924304407988,-5.630082609869886,0.8810108540741457,SCLC-N
RU1108a_RPMI_235070783966582,4.30493870549968,-2.35243931523811,SCLC-A
RU1293A_161384158643948,-3.6439834852458435,-1.837068420903892,SCLC-N
RU1108a_Bambanker_131234280945965,7.688510829838805,-2.432031275764759,SCLC-A
RU1181C_121748877065459,-0.8786802411996568,0.032534772764403655,SCLC-N
RU1152_169793557781875,0.6300889336538036,3.860010441392,SCLC-A
RU1066_235763047741357,-0.14103691373539567,1.7373654793055588,SCLC-A
RU1124A_LN_129567967819636,-1.1993479394873283,0.052367153277196016,SCLC-A
RU1229A_Frozen_135081913182958,-0.8817905348889405,1.8192652580513133,SCLC-A
RU1066_227981759993755,0.29396126033821823,0.4883744209411476,SCLC-A
RU1181C_240152489188083,-1.2535987551077206,0.9155384505281989,SCLC-N
RU1181C_192189933250412,-0.2930492227188317,-0.23252627133144427,SCLC-N
RU1322A_LN_135135351138163,-2.8211543510749553,-2.1173882469393095,SCLC-P
RU1066_191080789129453,0.9114026082893254,1.2099561311388565,SCLC-A
RU1322A_LN_226884442540268,-2.460119877644776,-1.3495183601019458,SCLC-P
RU1181B_169014034123173,-0.7728250294113654,0.2877341097488144,SCLC-N
RU1215_226960780716342,-5.57365269339147,0.47821194417707164,SCLC-N
RU1181C_192265766459293,-0.6767202970565498,-0.023200064908096146,SCLC-N
RU1215_235748449438116,-5.605607752451024,-0.13371499419471078,SCLC-N
RU1144_T_200426619820852,-4.171041447823122,-0.8203476809151009,SCLC-A
RU1322A_LN_135143774604070,-2.1737272872799074,-1.5441895893275206,SCLC-P
RU1322A_LN_191166508325787,-2.1559875907464936,-1.4954768003921823,SCLC-P
RU1152_122488773818203,0.8929865921522535,4.881511145943042,SCLC-A
RU1066_131242065620278,0.4346563808176274,1.0887655140992036,SCLC-A
RU1215_157689519921574,-5.63359332605136,0.6164313327574658,SCLC-N
RU1152_227929295632813,-0.5983761740519966,3.9683824480213987,SCLC-A
RU1231A_160920053070572,-1.6631119530869725,1.0600676664896074,SCLC-N
RU1181B_130538528238492,-1.0977515823366808,0.44139687897336033,SCLC-N
RU1108a_RPMI_236846752655214,6.061399999297829,-1.9034737818744096,SCLC-A
RU1322A_LN_196499964356892,-3.4081939488391715,-2.5309659953202392,SCLC-P
RU1231A_122488801118580,-2.2838297770349136,1.0109364279045134,SCLC-N
RU1144_LN_155971413527908,-0.9293510479361689,3.2162370175590462,SCLC-A
RU1108a_Bambanker_Frozen_235122008673523,7.821636986078697,-2.379712742234503,SCLC-A
RU1293A_135143760775029,-4.512519123417116,-2.529406180460177,SCLC-N
RU1215_129978437319460,-6.001334089143093,-0.6222474964779944,SCLC-N
RU1080C_226417198886126,-0.043816265752616046,2.3473860106647253,SCLC-A
RU1066_135081931947419,0.24264594765635772,1.0888658356276735,SCLC-A
RU1108a_Bambanker_Frozen_126218864024494,7.782774611714931,-2.7086217214068897,SCLC-A
RU1145_166400399195502,-0.7012141843200519,1.1505178594135812,SCLC-A
RU1229A_Frozen_231751847951269,0.3100989213011029,1.6466080210778578,SCLC-A
RU1181B_239589204908269,-2.2369331551151874,0.48182974250849,SCLC-N
RU1181C_133896502726004,-1.2581575578683122,0.7003685290277307,SCLC-N
RU1145_134938018863854,1.483806896686879,-0.46211735125641695,SCLC-A
RU1231A_121802801757605,-1.4263758976304852,0.9584030834100083,SCLC-N
RU1108a_RPMI_236082082994012,0.8373545816614789,-3.9506282978375475,SCLC-A
RU1124A_LN_195418303621036,-1.4674547278935857,-0.510060321411907,SCLC-A
RU1293A_236770337077996,-1.8024554535444055,-0.8494181883725291,SCLC-N
RU1293A_231133475892083,-3.5380135246016837,-2.0209759155807063,SCLC-N
RU1231A_235688959303012,-0.8644414643441245,0.7329534280620775,SCLC-N
RU1108a_RPMI_161548575627172,3.8031580298549987,-3.571095132362675,SCLC-A
RU1124A_LN_191646632982757,-0.2510142188623312,1.373011513225949,SCLC-A
RU1108a_RPMI_170268049237726,6.023784772851661,-2.2848614145893906,SCLC-A
RU1231A_130608302549349,-4.153394973369647,-0.27239502923972503,SCLC-A
RU1108a_Bambanker_Frozen_231891416008542,7.661099300446448,-2.57104723667292,SCLC-A
RU426B_226760915638059,-3.5476173533609754,-0.6446425738950118,SCLC-A
RU1215_170182284270901,-5.823508016218817,0.7410674543680364,SCLC-N
RU1293A_231772352363253,-1.8324074124461947,-0.9901202529718309,SCLC-N
RU1080C_156941793213164,0.3234737400798546,3.0624289980826847,SCLC-A
RU1231A_129446754237669,-1.8405945908627674,0.8624263831200145,SCLC-N
RU1229A_Frozen_235007432877917,-3.316298141033406,0.0913839652555887,SCLC-A
RU1322A_LN_166400431373092,-2.270708539176816,-1.097303222806207,SCLC-P
RU1293A_170797760199414,-2.5604603659744107,-1.4054901791072096,SCLC-N
RU1145_236167177554275,1.5365196430704615,-0.44131361054227713,SCLC-A
RU1108a_Bambanker_Frozen_241057681038131,5.399252194472738,-2.202552643354477,SCLC-A
RU1080C_161959806101726,1.1339016331442329,2.7177889406919427,SCLC-A
RU1108a_RPMI_227493100870877,5.892705434098168,-1.4001652265897744,SCLC-A
RU1229A_Frozen_165808914487589,1.6760816860718906,2.097215375385802,SCLC-A
RU1152_200494253008755,0.41613311920516605,4.591913153640647,SCLC-A
RU1181B_235600107170093,-3.874075138641196,-0.419921262611516,SCLC-N
RU1108a_RPMI_126765648468763,6.393984046183628,-2.7835488104059807,SCLC-A
RU1231A_239586895837099,-1.3602656333627414,1.028422800440899,SCLC-N
RU1181C_226394681830110,-1.9142368624706387,1.0238644826729326,SCLC-N
RU1215_134044517260189,-5.39349836260628,0.8841175098832323,SCLC-N
RU779D_121751140223835,-4.1453322728980835,0.42862477757987794,SCLC-N
RU1181B_134515783252404,-2.57484369747314,0.2906244761652772,SCLC-N
RU1229A_Frozen_192256222313317,0.14161286438282666,2.0773071803222054,SCLC-A
RU1231A_165378316418403,-2.9578777654706903,1.3549050048870952,SCLC-N
RU1080C_204351789489051,1.4300462177935795,3.030596564647957,SCLC-A
RU1144_LN_121319782771059,0.520488798823981,4.514715785519085,SCLC-A
RU1108a_Bambanker_Frozen_236177524738459,5.88527238647843,-1.9467077512219595,SCLC-A
RU1293A_230679160703734,-3.1512665208469057,-1.8670742582558977,SCLC-N
RU1195A_129455090785012,-1.2935221949962195,0.20828032774825872,SCLC-N
RU1293A_230663176763252,-2.647820217565819,-0.7156828926798177,SCLC-N
RU1066_133974589893539,0.6518901374077904,-0.6639884700696251,SCLC-A
RU1108a_RPMI_130736318790428,7.710377440710579,-2.0859853840900806,SCLC-A
RU1229A_Frozen_157071984737196,1.4069761041565498,2.186109656637896,SCLC-A
RU1322A_LN_161944773769638,-2.216035139828663,-1.2185070430622942,SCLC-P
RU1229A_Frozen_135547783335220,-1.2473811917414355,1.6594402247234061,SCLC-A
RU1108a_Bambanker_Frozen_125728267397349,5.711280771263839,-1.4744130443304333,SCLC-A
RU1108a_Bambanker_227990512028387,7.939080969882408,-2.2465070138571264,SCLC-A
RU1152_125786518109086,0.9242430786818984,4.8401491333005096,SCLC-A
RU1181B_231849378113438,-2.285080947708817,1.1037512209784952,SCLC-N
RU1080C_197066451773229,1.0689613812363437,2.7449526205592516,SCLC-A
RU1195A_130133995436958,-4.203614821344436,-2.1071314064543243,SCLC-N
RU1231A_157680541849902,-1.1533983602372484,1.0039463545172984,SCLC-N
RU1322A_LN_205925090188019,-2.6688261959878226,-1.8525716425325898,SCLC-P
RU1181C_204290747652020,-1.3707330074705273,0.13931225290020463,SCLC-N
RU1215_226331285151029,-5.74554876712454,0.8317013736969536,SCLC-N
RU1293A_169039925042099,-2.4541012332004026,-1.1758949824137497,SCLC-N
RU1145_234992266823596,1.4451667207541332,-0.2997633892608092,SCLC-A
RU1080C_134379436721971,-1.4730637447916863,3.046787171792065,SCLC-A
RU1108a_Bambanker_Frozen_169587565509870,3.1429361700583307,-2.6032346983948687,SCLC-A
RU1293A_121414897813286,-3.7752912069254547,-1.7836002101293738,SCLC-N
RU1108a_Bambanker_Frozen_161893246786781,6.174776904260659,-2.3229164073444357,SCLC-A
RU1215_192129413561117,-6.072917846457704,-1.751233772067344,SCLC-N
RU1108a_Bambanker_240482309069604,6.1891638054149976,-2.541125363058769,SCLC-A
RU1229A_Frozen_161384177482613,1.3781926494639531,2.3112415446433365,SCLC-A
RU1293A_130608302536942,-2.3890905028376883,-0.4452211904346841,SCLC-N
RU1152_130133995501924,-1.4413740163888962,4.446682436892411,SCLC-A
RU1080C_192237995964830,1.4908708275988336,3.0270969169936293,SCLC-A
RU1144_LN_192729607952174,-0.4801884811397308,3.570662586571522,SCLC-A
RU1215_129524078398773,-5.550265145292919,0.6997131509110226,SCLC-N
RU1145_165325615291173,-3.0653477946288366,-2.1021937860338333,SCLC-N
RU1229A_Frozen_133837031393181,1.8810700698638194,2.4431670797267495,SCLC-A
RU1145_226822402524956,-1.0107735998001195,0.6295929540637781,SCLC-N
RU1231A_126888177220315,-1.8538228618110972,1.0162480265375669,SCLC-N
RU1293A_135132231948515,-1.8495722033143676,-0.8981680416786336,SCLC-N
RU1293A_230586658024221,-1.8774604539036561,-0.423141885623207,SCLC-N
RU1229A_Frozen_170181076309859,0.5356849655522795,2.2530139627780237,SCLC-A
RU1108a_Bambanker_Frozen_130203904001894,7.899076753755992,-2.398634085725609,SCLC-A
RU1145_121812496013172,-0.001717018100473422,1.6017664429892822,SCLC-A
RU1322A_LN_165738974141797,-2.2310267081956408,-1.7432161536475186,SCLC-P
RU1215_205294938025187,-5.685927761306207,0.4408117793531734,SCLC-N
RU1293A_166400399727859,-2.0260882869857486,-0.6773394560794446,SCLC-N
RU1108a_Bambanker_Frozen_130184193165550,7.448682967922506,-2.501034974892729,SCLC-A
RU1293A_204911343221534,-2.283424593344144,-1.2445248421371373,SCLC-N
RU1108a_RPMI_129663530646822,7.735260801130832,-2.436633891622395,SCLC-A
RU1231A_169658298353950,-3.2184590319189574,0.48622627929214113,SCLC-N
RU1215_155911450147126,-5.626896926553935,0.8612378051437832,SCLC-N
RU1145_200561507912566,1.5126183706864798,-0.2826925607674179,SCLC-A
RU1231A_161538777999076,-3.52592286474102,2.069282575196292,SCLC-N
RU1229A_Frozen_156515920669045,-2.3623394082811675,0.42781909359717796,SCLC-A
RU1322A_LN_227501978275182,-2.275154725930082,-1.4219349290439598,SCLC-P
RU1181C_134034899491741,-1.0372277942219448,0.5302982352215967,SCLC-N
RU1231A_134462202604763,-3.057612297853213,1.6150810321598585,SCLC-N
RU1229A_Frozen_200570488671517,1.447309547625451,2.027313371571169,SCLC-A
RU1066_164769505430387,-0.18125370913178324,0.5419361730989222,SCLC-A
RU1181B_236176826121643,-4.229266155531784,-2.7989264218309025,SCLC-N
RU1215_192662364973917,-5.378860665108836,1.051658962886904,SCLC-N
RU426B_133855315880374,1.928413072102978,1.5983597860344894,SCLC-A
RU1144_LN_236846734494443,-4.975500682504582,-1.6883014790917448,SCLC-A
RU1108a_Bambanker_Frozen_131293502958891,6.925321044846484,-2.3916074330334127,SCLC-A
RU1108a_Bambanker_Frozen_204765462969763,6.0480675705925755,-1.8884786570713734,SCLC-A
RU1108a_Bambanker_170199713729822,7.638610198942589,-2.3279450523786207,SCLC-A
RU1181B_126268659424603,-1.4978539286383512,0.7972334447300288,SCLC-N
RU1108a_Bambanker_Frozen_170798592474485,6.578427620295951,-2.4308519996546756,SCLC-A
RU1108a_RPMI_231770055195381,7.6421094498001985,-2.4561127820121715,SCLC-A
RU1066_230749746707822,0.5268822592880938,1.0753100810376375,SCLC-A
RU1231A_125102543977828,-3.3746521861685257,0.8963144406609049,SCLC-N
RU1108a_Bambanker_Frozen_232328313039652,5.43304085986993,-1.4142405736883346,SCLC-A
RU1215_122444911622499,-5.564880372481556,-0.19066172702503326,SCLC-N
RU1066_204816854468381,0.7613438092206788,1.1308652205677276,SCLC-A
RU1108a_Bambanker_Frozen_201114473052011,7.137392392970463,-2.9437427264906995,SCLC-A
RU1293A_196157038292339,-2.238819840504675,-0.8153696206436838,SCLC-N
RU1066_160447828278173,-0.5297808378453294,1.6987788944594062,SCLC-A
RU1108a_RPMI_205518992759021,7.432840408548338,-2.397233663073096,SCLC-A
RU1322A_LN_165239965243747,-2.5886552882389253,-1.9667071818229758,SCLC-P
RU1231A_125102575541150,-1.1219626862198608,1.0789887565546308,SCLC-N
RU1293A_134602608818532,-3.6823590580337826,-2.466101245427768,SCLC-N
RU1145_160903109438380,1.7638998344992332,-0.12450626225463478,SCLC-A
RU1231A_135022710278876,-2.531629035625488,1.2044148335770746,SCLC-N
RU1293A_235686977563043,-2.6002795511891463,-1.2009832102506772,SCLC-N
RU1293A_197074384771812,-2.0609758244349115,-0.5015776779811641,SCLC-N
RU1229A_Frozen_135621978221812,0.9549480006979505,1.6535104210692244,SCLC-A
RU1066_197206038235491,1.0178730664813076,1.0418310043381411,SCLC-A
RU1145_130529086323619,1.9028437107224954,-0.8229604200809653,SCLC-A
RU1231A_204351835626724,-1.838690567601152,1.216744866817377,SCLC-N
RU1144_T_226273482960294,-0.1837160360238051,3.728892148663337,SCLC-A
RU1108a_RPMI_197060188814637,7.083490658741994,-2.8589592603113285,SCLC-A
RU1229A_Frozen_166273817431275,0.47254424156121355,1.7115326177653352,SCLC-A
RU1124A_LN_236220473859499,0.03762638340383451,1.6414094306709117,SCLC-A
RU1108a_Bambanker_122293380115179,6.648644363670559,-1.536480232510055,SCLC-A
RU1144_LN_166290863614195,-1.9768309132654034,1.078047170203627,SCLC-A
RU1293A_126905222585579,-2.8311387842593976,-1.3587243012255592,SCLC-N
RU1181C_121748858451828,-1.0683066200281615,0.25378322823169114,SCLC-N
RU1108a_Bambanker_Frozen_164761049086302,7.991919442986037,-2.2902053170937506,SCLC-A
RU1066_192718884952412,0.9605956028612961,0.13280543467716974,SCLC-A
RU1145_192745875630821,0.060828989477916484,1.4920462523054225,SCLC-A
RU1145_200363912613099,-1.001601091780658,1.4523249581470807,SCLC-A
RU1108a_Bambanker_Frozen_161890937462054,7.746723031188671,-2.4510148238842886,SCLC-A
RU1066_161411794921203,0.713858659678813,0.5117118150682808,SCLC-A
RU1231A_200991407487773,-2.9917871168911097,1.4493321654264282,SCLC-N
RU1152_134946238426019,0.3423298314369103,4.073514952055335,SCLC-A
RU1293A_195547421129500,-2.626074980420479,-1.314905450526534,SCLC-N
RU1293A_192318679502131,-3.1943829590562394,-1.5699264721512134,SCLC-N
RU1066_204351835887453,0.7219047066297577,-0.9725732230022734,SCLC-A
RU1108a_RPMI_239458046629622,7.924549173417333,-2.3187187303083148,SCLC-A
RU1215_131164488222437,-5.808109313586558,0.48396809778509114,SCLC-N
RU1322A_LN_162078888749292,-3.721199628344742,-2.313692896973069,SCLC-P
RU1144_T_197068882299300,-4.894640420361937,-0.9611141384044399,SCLC-A
RU1229A_Frozen_240135578503973,0.7374746538162334,2.2667012247078717,SCLC-A
RU1066_201670670634358,0.6565117009396152,-0.6947569035464709,SCLC-A
RU1145_235198540114334,1.383446568118933,-0.46478384414052415,SCLC-A
RU1145_192747070778677,1.0271639740934686,-0.1275272045615009,SCLC-A
RU1181C_170728638302517,-1.1180584149351325,0.6040971851840743,SCLC-N
RU1293A_197280172234972,-5.233854261872988,-2.6117966363643443,SCLC-N
RU1152_205933572937973,1.3325696909692932,4.566745199946711,SCLC-A
RU1145_165327851112307,-0.7935267947580874,1.0902241670986248,SCLC-A
RU1229A_Frozen_191234959632628,0.8468139949503231,2.035462955567475,SCLC-A
RU1322A_LN_125257175984555,-2.1914262208906976,-1.5387863998103883,SCLC-P
RU1215_227434300561125,-5.502179581103129,0.5082485773455481,SCLC-N
RU1322A_LN_227861681786155,-1.9440059873095898,-1.3943810028781716,SCLC-P
RU1066_239407492880165,1.0082491895245658,0.1372943369818968,SCLC-A
RU1145_205870209554283,-2.75642382323986,-0.2691358628815208,SCLC-A
RU1145_227853896707299,1.3266979225550604,-0.5009573209068033,SCLC-A
RU1181B_169640012761507,-2.817655149338827,0.6509616949983428,SCLC-N
RU1293A_130132606834406,-1.915230670004765,-1.0689753251345757,SCLC-N
RU1080C_231161124506348,-2.275110678394515,0.5016506735474855,SCLC-A
RU1229A_Frozen_169707658951452,-0.12435589392407845,1.979123108338146,SCLC-A
RU426B_241030019368884,-2.5984834450920817,1.070188968057847,SCLC-A
RU1144_LN_195623342532836,-4.908456170093182,-1.8437261330866166,SCLC-A
RU1108a_RPMI_122514704623907,7.317605763249562,-2.488356176456254,SCLC-A
RU1145_240001521502950,0.11861858940308945,1.1868824409995573,SCLC-A
RU1322A_LN_200983507516709,-2.1673813900415024,-1.1482225503693437,SCLC-P
RU1108a_Bambanker_227903391873267,7.530745615736928,-2.736867484432148,SCLC-A
RU1144_LN_200562869454764,-0.25228259981652007,3.620378631246214,SCLC-A
RU1108a_Bambanker_Frozen_125719957916062,7.7716621311089265,-2.0086198289173693,SCLC-A
RU1181C_236221682071851,-1.1011246553757286,0.38718766872082355,SCLC-N
RU1080C_131302207997797,-2.7220837776157243,-0.5307870359623041,SCLC-A
